window_size,layer,subset,n_success,n_failure,success_mean,failure_mean,success_std,failure_std,mean_difference,cohen_d,hedges_g,mann_whitney_u,mann_whitney_p,permutation_p,bootstrap_ci_low,bootstrap_ci_high,n_judge_success,n_judge_failure,judge_success_mean,judge_failure_mean
500,23,all,19,22,5.672045301826377,4.053427352363413,1.6250219872050342,0.8435789001391504,1.6186179494629638,1.278844449513109,1.2540926214580166,329.0,0.0017825908825435677,0.00039996000399960006,0.8311665314366653,2.456593827486096,4,37,4.435078801572323,4.843349926497486
500,23,excl_censored,19,21,5.672045301826377,4.063307481107258,1.6250219872050342,0.8631058320922727,1.608737820719119,1.255090212147909,1.2301546450191427,313.0,0.0022097656717117685,0.00029997000299970003,0.8229478365325846,2.392316559162609,4,36,4.435078801572323,4.871055628657341
500,24,all,19,22,4.473764057793116,2.891810370829972,1.8971185820406067,0.8780093355304927,1.581953686963144,1.0978897214595484,1.0766402429796862,333.0,0.0012429900388831849,0.0006999300069993001,0.7137658684649182,2.451033168513218,4,37,3.0337654300034043,3.6888184739544587
500,24,excl_censored,19,21,4.473764057793116,2.9002453998894913,1.8971185820406067,0.8987779784355562,1.5735186579036249,1.0781632296805352,1.0567427681637034,317.0,0.0015305708692109107,0.000999900009999,0.6429899020065488,2.5393246759961947,4,36,3.0337654300034043,3.7158780215481926
500,25,all,19,22,6.669331091228284,4.395431963698432,2.4412930874503833,1.1607387682332602,2.2738991275298526,1.21960295064933,1.1959977322496655,331.0,0.0014904403708231285,0.0004999500049995,1.1214722112017457,3.4368398847211696,4,37,4.762014852941036,5.523479311430776
500,25,excl_censored,19,21,6.669331091228284,4.4066247281857915,2.4412930874503833,1.1881861349207723,2.2627063630424926,1.1981955122512777,1.1743903033986034,315.0,0.001841595484321759,0.00019998000199980003,1.1403504974884422,3.3979093761194394,4,36,4.762014852941036,5.561343072596523
500,26,all,19,22,7.8003397051033225,5.332978582441806,2.8700692331891995,1.4592608049881832,2.467361122661517,1.1091697737021446,1.08770197163049,331.0,0.0014904403708231285,0.000999900009999,0.9910920861980277,3.8705834756211708,4,37,5.561709816128016,6.575274160707319
500,26,excl_censored,19,21,7.8003397051033225,5.335891932867821,2.8700692331891995,1.4952318007640886,2.464447772235501,1.093575657160294,1.07184898847499,315.0,0.001841595484321759,0.0014998500149985001,1.0470658463020148,3.883029915203426,4,36,5.561709816128016,6.61148182562987
500,27,all,19,22,9.554876479261798,6.62446013697711,3.169685927961193,1.730056290701483,2.9304163422846887,1.1722883409382865,1.1495988891781905,331.0,0.0014904403708231285,0.0004999500049995,1.3147875189681657,4.476188728721232,4,37,7.0347942616343495,8.084908083052248
500,27,excl_censored,19,21,9.554876479261798,6.633791037059966,3.169685927961193,1.7722128229588379,2.921085442201832,1.153572031306546,1.1306533816779392,315.0,0.001841595484321759,0.0012998700129987,1.2705346003486688,4.414871182746604,4,36,7.0347942616343495,8.130919106602668
500,28,all,19,22,10.899632212369063,7.656036976727572,3.5877369301568613,1.9401725746554512,3.243595235641491,1.1491010666751356,1.12686040086852,331.0,0.0014904403708231285,0.000999900009999,1.3517594296921227,5.054157206666211,4,37,8.135559259533883,9.269826715807655
500,28,excl_censored,19,21,10.899632212369063,7.666864661858194,3.5877369301568613,1.9874040567884708,3.232767550510869,1.1305854712988586,1.108123508292921,315.0,0.001841595484321759,0.0008999100089991,1.4564448954451437,4.9964685530972455,4,36,8.135559259533883,9.320970358219412
500,29,all,19,22,13.857252734284653,10.104181627143513,4.29873769476345,2.3256951983162293,3.7530711071411407,1.1095557614572689,1.08808048865487,331.0,0.0014904403708231285,0.0007999200079992001,1.8007397642217162,5.720793639016451,4,37,10.547142782986164,11.983546665314083
500,29,excl_censored,19,21,13.857252734284653,10.102230890274047,4.29873769476345,2.383109976290983,3.7550218440106065,1.095809744773695,1.0740386902417673,315.0,0.001841595484321759,0.0005999400059994001,1.6595593854026076,5.925096265060351,4,36,10.547142782986164,12.034613319867187
500,30,all,19,22,16.46838268989011,12.650221854665062,4.518878788674435,2.484853059772289,3.818160835225047,1.0693213141137756,1.048624772550283,328.0,0.0019476215396976057,0.001999800019998,1.6488898693458154,5.995654004385521,4,37,13.043170230507851,14.568418134824647
