layer,head,component,succ_mean,fail_mean,delta,n_succ,n_fail
7,13,benign_puzzle_scaffold,0.10124183206851309,0.017874188362104724,0.08336764370640837,7,33
7,13,final_answer_cue,0.2605495247551339,0.3928280728276077,-0.1322785480724738,7,33
7,13,harmful_instruction,0.0,0.0003844486203780266,-0.0003844486203780266,7,33
7,13,injected_reasoning,0.0,2.5168816723127683e-05,-2.5168816723127683e-05,7,33
7,14,benign_puzzle_scaffold,0.10861580715129722,0.08154779753291744,0.027068009618379782,7,33
7,14,final_answer_cue,0.036934993562679506,0.058011745085254515,-0.02107675152257501,7,33
7,14,harmful_instruction,0.0,6.926371592747898e-05,-6.926371592747898e-05,7,33
7,14,injected_reasoning,0.0,0.0005850866302709389,-0.0005850866302709389,7,33
7,15,benign_puzzle_scaffold,0.20198570682711034,0.054620415801700885,0.14736529102540946,7,33
7,15,final_answer_cue,0.3331631567290701,0.48143823597436664,-0.14827507924529654,7,33
7,15,harmful_instruction,0.0,0.0008885798227509327,-0.0008885798227509327,7,33
7,15,injected_reasoning,0.0,0.0002212972991569366,-0.0002212972991569366,7,33
7,16,benign_puzzle_scaffold,0.2480232236544773,0.05235249581405213,0.19567072784042516,7,33
7,16,final_answer_cue,0.3666671929913165,0.5596261866378434,-0.19295899364652686,7,33
7,16,harmful_instruction,0.0,0.0005802603512150696,-0.0005802603512150696,7,33
7,16,injected_reasoning,0.0,0.00027205866580814456,-0.00027205866580814456,7,33
7,17,benign_puzzle_scaffold,0.28775625406058686,0.11030130024750451,0.17745495381308235,7,33
7,17,final_answer_cue,0.3086954159057965,0.43896161647808907,-0.13026620057229255,7,33
7,17,harmful_instruction,0.0,0.0007920043903242322,-0.0007920043903242322,7,33
7,17,injected_reasoning,0.0,0.0005945806951197837,-0.0005945806951197837,7,33
7,18,benign_puzzle_scaffold,0.25209688445009915,0.18393192432201314,0.06816496012808601,7,33
7,18,final_answer_cue,0.1242498461557306,0.19536138451601803,-0.07111153836028743,7,33
7,18,harmful_instruction,0.0,0.00043960187720911494,-0.00043960187720911494,7,33
7,18,injected_reasoning,0.0,0.0011340669413402956,-0.0011340669413402956,7,33
7,19,benign_puzzle_scaffold,0.28249045884870344,0.17020910561473926,0.11228135323396418,7,33
7,19,final_answer_cue,0.17731589071992668,0.30592107671878915,-0.12860518599886248,7,33
7,19,harmful_instruction,0.0,0.0002850280970305678,-0.0002850280970305678,7,33
7,19,injected_reasoning,0.0,0.0009485728409785774,-0.0009485728409785774,7,33
7,20,benign_puzzle_scaffold,0.3185362895272716,0.2378670834258441,0.0806692061014275,7,33
7,20,final_answer_cue,0.11359175203088327,0.20099557478813476,-0.08740382275725149,7,33
7,20,harmful_instruction,0.0,0.00011482410381393557,-0.00011482410381393557,7,33
7,20,injected_reasoning,0.0,0.0020232185414925936,-0.0020232185414925936,7,33
7,21,benign_puzzle_scaffold,0.27108227864774026,0.07654022332169502,0.19454205532604524,7,33
7,21,final_answer_cue,0.3829419938280506,0.5522573412593482,-0.1693153474312976,7,33
7,21,harmful_instruction,0.0,0.0006959900742313967,-0.0006959900742313967,7,33
7,21,injected_reasoning,0.0,0.0002171364870140156,-0.0002171364870140156,7,33
7,22,benign_puzzle_scaffold,0.16597036938037127,0.02380986265884758,0.1421605067215237,7,33
7,22,final_answer_cue,0.33508623857667436,0.48441923123494934,-0.149332992658275,7,33
7,22,harmful_instruction,0.0,0.0005816914438015017,-0.0005816914438015017,7,33
7,22,injected_reasoning,0.0,7.181682586525264e-05,-7.181682586525264e-05,7,33
7,23,benign_puzzle_scaffold,0.2802695137654375,0.07496228109699757,0.20530723266843995,7,33
7,23,final_answer_cue,0.3994963361932303,0.5782223671747042,-0.17872603098147394,7,33
7,23,harmful_instruction,0.0,0.0006674319900711924,-0.0006674319900711924,7,33
7,23,injected_reasoning,0.0,0.000267218383569186,-0.000267218383569186,7,33
8,0,benign_puzzle_scaffold,0.5648139893791216,0.5421502622363836,0.02266372714273801,7,33
8,0,final_answer_cue,0.07446040301171128,0.11985480213905768,-0.0453943991273464,7,33
8,0,harmful_instruction,0.0,4.050806819814564e-05,-4.050806819814564e-05,7,33
8,0,injected_reasoning,0.0,0.00866201080642744,-0.00866201080642744,7,33
8,1,benign_puzzle_scaffold,0.5129812680181203,0.47493503510182133,0.03804623291629894,7,33
8,1,final_answer_cue,0.10356740135187546,0.1493483796634251,-0.04578097831154963,7,33
8,1,harmful_instruction,0.0,7.847473700738886e-05,-7.847473700738886e-05,7,33
8,1,injected_reasoning,0.0,0.009311040677099917,-0.009311040677099917,7,33
8,2,benign_puzzle_scaffold,0.5279780368976469,0.4712954573284247,0.05668257956922218,7,33
8,2,final_answer_cue,0.1348175085690639,0.2021486210689466,-0.06733111249988269,7,33
8,2,harmful_instruction,0.0,0.0002142918299075718,-0.0002142918299075718,7,33
8,2,injected_reasoning,0.0,0.006819867948502245,-0.006819867948502245,7,33
8,3,benign_puzzle_scaffold,0.5717353780487062,0.5221350708753079,0.04960030717339836,7,33
8,3,final_answer_cue,0.15944672892221032,0.23104659486654758,-0.07159986594433726,7,33
8,3,harmful_instruction,0.0,0.00026137136957686574,-0.00026137136957686574,7,33
8,3,injected_reasoning,0.0,0.0064299263165388705,-0.0064299263165388705,7,33
8,4,benign_puzzle_scaffold,0.5724931142628572,0.5052352937448564,0.06725782051800078,7,33
8,4,final_answer_cue,0.1681853973833555,0.2588748056583714,-0.0906894082750159,7,33
8,4,harmful_instruction,0.0,0.0002877999503888845,-0.0002877999503888845,7,33
8,4,injected_reasoning,0.0,0.004859395951916159,-0.004859395951916159,7,33
8,5,benign_puzzle_scaffold,0.3341492900675624,0.23991685285778191,0.09423243720978047,7,33
8,5,final_answer_cue,0.2238118286765888,0.33909960974847614,-0.11528778107188734,7,33
8,5,harmful_instruction,0.0,0.0001414948910962893,-0.0001414948910962893,7,33
8,5,injected_reasoning,0.0,0.00495981905531029,-0.00495981905531029,7,33
8,6,benign_puzzle_scaffold,0.47622324518232206,0.3847683726051976,0.09145487257712448,7,33
8,6,final_answer_cue,0.17513595722061778,0.25106156550050857,-0.07592560827989078,7,33
8,6,harmful_instruction,0.0,0.0003178128135627603,-0.0003178128135627603,7,33
8,6,injected_reasoning,0.0,0.002278460828315757,-0.002278460828315757,7,33
8,7,benign_puzzle_scaffold,0.35846829505591166,0.30411467597490766,0.054353619081004,7,33
8,7,final_answer_cue,0.11947092561692323,0.16711736414820924,-0.047646438531286014,7,33
8,7,harmful_instruction,0.0,9.216391634100281e-05,-9.216391634100281e-05,7,33
8,7,injected_reasoning,0.0,0.005108772982075162,-0.005108772982075162,7,33
8,8,benign_puzzle_scaffold,0.4560001059555331,0.3422372989532984,0.11376280700223468,7,33
8,8,final_answer_cue,0.2361379125835882,0.34800488546247177,-0.11186697287888356,7,33
8,8,harmful_instruction,0.0,0.000415055151350008,-0.000415055151350008,7,33
8,8,injected_reasoning,0.0,0.0022686539806976986,-0.0022686539806976986,7,33
8,9,benign_puzzle_scaffold,0.29845059155203507,0.14445556377410426,0.1539950277779308,7,33
8,9,final_answer_cue,0.29309644683410957,0.4324993737386046,-0.13940292690449502,7,33
8,9,harmful_instruction,0.0,0.00014227163675765642,-0.00014227163675765642,7,33
8,9,injected_reasoning,0.0,0.0014410280052617637,-0.0014410280052617637,7,33
8,10,benign_puzzle_scaffold,0.36759171698119525,0.27869991226169133,0.08889180471950392,7,33
8,10,final_answer_cue,0.1667701730748706,0.2555195267789357,-0.08874935370406509,7,33
8,10,harmful_instruction,0.0,0.00013547119888973993,-0.00013547119888973993,7,33
8,10,injected_reasoning,0.0,0.002424162279411718,-0.002424162279411718,7,33
8,11,benign_puzzle_scaffold,0.3428153146053409,0.1895840328174711,0.15323128178786982,7,33
8,11,final_answer_cue,0.24641583098375874,0.3588700630169834,-0.11245423203322463,7,33
8,11,harmful_instruction,0.0,0.0003508471167593943,-0.0003508471167593943,7,33
8,11,injected_reasoning,0.0,0.0012472486452289665,-0.0012472486452289665,7,33
8,12,benign_puzzle_scaffold,0.32155770305338977,0.17967680749426979,0.14188089555911998,7,33
8,12,final_answer_cue,0.25463854639837696,0.40187659552301036,-0.1472380491246334,7,33
8,12,harmful_instruction,0.0,0.00018346026039017433,-0.00018346026039017433,7,33
8,12,injected_reasoning,0.0,0.0011978271411882768,-0.0011978271411882768,7,33
8,13,benign_puzzle_scaffold,0.4736605576613208,0.3834085576358524,0.0902520000254684,7,33
8,13,final_answer_cue,0.17157988876122324,0.26728639422505635,-0.09570650546383311,7,33
8,13,harmful_instruction,0.0,0.00012098267485920215,-0.00012098267485920215,7,33
8,13,injected_reasoning,0.0,0.0058414202108805074,-0.0058414202108805074,7,33
8,14,benign_puzzle_scaffold,0.46466657184628296,0.3906438285777633,0.07402274326851965,7,33
8,14,final_answer_cue,0.1250824559382821,0.21992802789449187,-0.09484557195620977,7,33
8,14,harmful_instruction,0.0,0.0001762641371038258,-0.0001762641371038258,7,33
8,14,injected_reasoning,0.0,0.003091911784115279,-0.003091911784115279,7,33
8,15,benign_puzzle_scaffold,0.17176062258193875,0.02239946429717799,0.14936115828476076,7,33
8,15,final_answer_cue,0.35674280149978077,0.48560331812665336,-0.1288605166268726,7,33
8,15,harmful_instruction,0.0,0.0008386685776369744,-0.0008386685776369744,7,33
8,15,injected_reasoning,0.0,2.047275311121005e-05,-2.047275311121005e-05,7,33
8,16,benign_puzzle_scaffold,0.09831666445887553,0.047442827412661134,0.0508738370462144,7,33
8,16,final_answer_cue,0.13347480810431134,0.20281762492978161,-0.06934281682547028,7,33
8,16,harmful_instruction,0.0,0.00044974015281814704,-0.00044974015281814704,7,33
8,16,injected_reasoning,0.0,0.0001205925276493555,-0.0001205925276493555,7,33
8,17,benign_puzzle_scaffold,0.1523983084030274,0.02264642094607035,0.12975188745695704,7,33
8,17,final_answer_cue,0.31251705927503515,0.44338590588325694,-0.1308688466082218,7,33
8,17,harmful_instruction,0.0,0.0007680937625740253,-0.0007680937625740253,7,33
8,17,injected_reasoning,0.0,6.744755694937133e-05,-6.744755694937133e-05,7,33
8,18,benign_puzzle_scaffold,0.3786334317652713,0.27774699246483525,0.10088643930043606,7,33
8,18,final_answer_cue,0.2331001362065397,0.36155917580473185,-0.12845903959819216,7,33
8,18,harmful_instruction,0.0,0.00023090295860713747,-0.00023090295860713747,7,33
8,18,injected_reasoning,0.0,0.001841144785759148,-0.001841144785759148,7,33
8,19,benign_puzzle_scaffold,0.40916934731139226,0.29794021927515096,0.1112291280362413,7,33
8,19,final_answer_cue,0.1935870722794481,0.2947493616230245,-0.1011622893435764,7,33
8,19,harmful_instruction,0.0,0.0006411055245480801,-0.0006411055245480801,7,33
8,19,injected_reasoning,0.0,0.002551479549533388,-0.002551479549533388,7,33
8,20,benign_puzzle_scaffold,0.39349163122977565,0.3344812182185178,0.05901041301125787,7,33
8,20,final_answer_cue,0.19365369883423864,0.28850349045905355,-0.09484979162481491,7,33
8,20,harmful_instruction,0.0,0.00012098489332355248,-0.00012098489332355248,7,33
8,20,injected_reasoning,0.0,0.0032940567560147413,-0.0032940567560147413,7,33
8,21,benign_puzzle_scaffold,0.3833443648117187,0.29772451972923514,0.08561984508248355,7,33
8,21,final_answer_cue,0.18849645980395557,0.3012157821756145,-0.11271932237165894,7,33
8,21,harmful_instruction,0.0,0.00031813691311990174,-0.00031813691311990174,7,33
8,21,injected_reasoning,0.0,0.0020628883153470706,-0.0020628883153470706,7,33
8,22,benign_puzzle_scaffold,0.35783671031792524,0.29735469560402805,0.06048201471389719,7,33
8,22,final_answer_cue,0.1170779537605416,0.18415567044169212,-0.06707771668115052,7,33
8,22,harmful_instruction,0.0,0.00016781521136386993,-0.00016781521136386993,7,33
8,22,injected_reasoning,0.0,0.00217779021552649,-0.00217779021552649,7,33
8,23,benign_puzzle_scaffold,0.40928211928784225,0.3688625200767159,0.04041959921112637,7,33
8,23,final_answer_cue,0.08993072577554706,0.15197311982078182,-0.06204239404523476,7,33
8,23,harmful_instruction,0.0,0.0001614739645368817,-0.0001614739645368817,7,33
8,23,injected_reasoning,0.0,0.004278105059511118,-0.004278105059511118,7,33
9,0,benign_puzzle_scaffold,0.3395192929323206,0.25850293165124605,0.08101636128107453,7,33
9,0,final_answer_cue,0.16268119190305536,0.27004221456491767,-0.10736102266186232,7,33
9,0,harmful_instruction,0.0,0.00012304581975225155,-0.00012304581975225155,7,33
9,0,injected_reasoning,0.0,0.0015745210312599028,-0.0015745210312599028,7,33
9,1,benign_puzzle_scaffold,0.19338121239294087,0.0835767680268322,0.10980444436610867,7,33
9,1,final_answer_cue,0.23205674740986554,0.33557796117823696,-0.10352121376837142,7,33
9,1,harmful_instruction,0.0,0.0004905893310124032,-0.0004905893310124032,7,33
9,1,injected_reasoning,0.0,0.00025687261379536144,-0.00025687261379536144,7,33
9,2,benign_puzzle_scaffold,0.36146496545851675,0.2875960182303317,0.07386894722818504,7,33
9,2,final_answer_cue,0.1586930314351871,0.2590088761567363,-0.1003158447215492,7,33
9,2,harmful_instruction,0.0,0.0002493134820679701,-0.0002493134820679701,7,33
9,2,injected_reasoning,0.0,0.002360875944525473,-0.002360875944525473,7,33
9,3,benign_puzzle_scaffold,0.5525455372387105,0.4131910527145104,0.13935448452420007,7,33
9,3,final_answer_cue,0.26345809783147794,0.3937955752721123,-0.13033747744063434,7,33
9,3,harmful_instruction,0.0,0.0005020862704822488,-0.0005020862704822488,7,33
9,3,injected_reasoning,0.0,0.0032646841818967276,-0.0032646841818967276,7,33
9,4,benign_puzzle_scaffold,0.5018656499728729,0.3758418521487605,0.12602379782411238,7,33
9,4,final_answer_cue,0.265364238585813,0.3843958095816543,-0.11903157099584133,7,33
9,4,harmful_instruction,0.0,0.0007398506595386072,-0.0007398506595386072,7,33
9,4,injected_reasoning,0.0,0.002316666311478031,-0.002316666311478031,7,33
9,5,benign_puzzle_scaffold,0.514544401570129,0.38064918575134304,0.133895215818786,7,33
9,5,final_answer_cue,0.2642820236008959,0.3742408350960163,-0.10995881149512038,7,33
9,5,harmful_instruction,0.0,0.000865487907729097,-0.000865487907729097,7,33
9,5,injected_reasoning,0.0,0.0024581547526578203,-0.0024581547526578203,7,33
9,6,benign_puzzle_scaffold,0.4595735377209232,0.31900941585013287,0.14056412187079032,7,33
9,6,final_answer_cue,0.2540135466734797,0.3717647298263126,-0.1177511831528329,7,33
9,6,harmful_instruction,0.0,0.00024310774165718077,-0.00024310774165718077,7,33
9,6,injected_reasoning,0.0,0.0015027571363501063,-0.0015027571363501063,7,33
9,7,benign_puzzle_scaffold,0.3853412587523256,0.2139552989286549,0.17138595982367072,7,33
9,7,final_answer_cue,0.2888554520377595,0.441029216135581,-0.15217376409782152,7,33
9,7,harmful_instruction,0.0,0.00043361308753467364,-0.00043361308753467364,7,33
9,7,injected_reasoning,0.0,0.0006110629707953151,-0.0006110629707953151,7,33
9,8,benign_puzzle_scaffold,0.4392138919537005,0.2747072150548091,0.16450667689889137,7,33
9,8,final_answer_cue,0.33328741193446565,0.47310523750823924,-0.1398178255737736,7,33
9,8,harmful_instruction,0.0,0.00030227180746821556,-0.00030227180746821556,7,33
9,8,injected_reasoning,0.0,0.0018921308317979882,-0.0018921308317979882,7,33
9,9,benign_puzzle_scaffold,0.23345020554845777,0.19320406061947148,0.04024614492898629,7,33
9,9,final_answer_cue,0.07145483072515513,0.13981320709501946,-0.06835837636986433,7,33
9,9,harmful_instruction,0.0,4.167103383899534e-05,-4.167103383899534e-05,7,33
9,9,injected_reasoning,0.0,0.0014705610444311035,-0.0014705610444311035,7,33
9,10,benign_puzzle_scaffold,0.1853802275237498,0.10587110683113744,0.07950912069261236,7,33
9,10,final_answer_cue,0.19246423813164057,0.2834088880009383,-0.0909446498692977,7,33
9,10,harmful_instruction,0.0,0.0002953232487515222,-0.0002953232487515222,7,33
9,10,injected_reasoning,0.0,0.0003981941639571373,-0.0003981941639571373,7,33
9,11,benign_puzzle_scaffold,0.28246810978535014,0.08786849119901886,0.1945996185863313,7,33
9,11,final_answer_cue,0.3653557708864524,0.5417572758222637,-0.17640150493581136,7,33
9,11,harmful_instruction,0.0,0.0007627564352598546,-0.0007627564352598546,7,33
9,11,injected_reasoning,0.0,0.00022580322769332796,-0.00022580322769332796,7,33
9,12,benign_puzzle_scaffold,0.3673829790898816,0.30581781639818434,0.06156516269169726,7,33
9,12,final_answer_cue,0.13992202792229574,0.21878162593608977,-0.07885959801379402,7,33
9,12,harmful_instruction,0.0,0.0002693558868500286,-0.0002693558868500286,7,33
9,12,injected_reasoning,0.0,0.0013887344844117032,-0.0013887344844117032,7,33
9,13,benign_puzzle_scaffold,0.4019886679652428,0.3096003176637753,0.09238835030146747,7,33
9,13,final_answer_cue,0.08308470916657588,0.1404949541697336,-0.05741024500315771,7,33
9,13,harmful_instruction,0.0,8.382765211013244e-05,-8.382765211013244e-05,7,33
9,13,injected_reasoning,0.0,0.0029822174252728912,-0.0029822174252728912,7,33
9,14,benign_puzzle_scaffold,0.21376437324729752,0.15492461367696214,0.05883975957033538,7,33
9,14,final_answer_cue,0.14359038971340016,0.22261947880773394,-0.07902908909433379,7,33
9,14,harmful_instruction,0.0,0.0004594894925649903,-0.0004594894925649903,7,33
9,14,injected_reasoning,0.0,0.0007751150104472725,-0.0007751150104472725,7,33
9,15,benign_puzzle_scaffold,0.40424208649717375,0.22455094854663518,0.17969113795053857,7,33
9,15,final_answer_cue,0.3118550282592508,0.4566221088538607,-0.14476708059460985,7,33
9,15,harmful_instruction,0.0,0.0007250454113554637,-0.0007250454113554637,7,33
9,15,injected_reasoning,0.0,0.0014036848264600162,-0.0014036848264600162,7,33
9,16,benign_puzzle_scaffold,0.5843786206834611,0.498746385909698,0.08563223477376314,7,33
9,16,final_answer_cue,0.18571723384418523,0.27318881068079587,-0.08747157683661064,7,33
9,16,harmful_instruction,0.0,0.00017380453235284085,-0.00017380453235284085,7,33
9,16,injected_reasoning,0.0,0.003937037139054114,-0.003937037139054114,7,33
9,17,benign_puzzle_scaffold,0.6005612324775872,0.5385214333293442,0.06203979914824298,7,33
9,17,final_answer_cue,0.1341713344828318,0.19267260440330933,-0.05850126992047752,7,33
9,17,harmful_instruction,0.0,0.00012662199069773443,-0.00012662199069773443,7,33
9,17,injected_reasoning,0.0,0.005366408477445939,-0.005366408477445939,7,33
9,18,benign_puzzle_scaffold,0.21909108410575248,0.06528845488793043,0.15380262921782206,7,33
9,18,final_answer_cue,0.35373323954344965,0.5077915222737289,-0.15405828273027927,7,33
9,18,harmful_instruction,0.0,0.0009822810219146862,-0.0009822810219146862,7,33
9,18,injected_reasoning,0.0,0.0001570508289091479,-0.0001570508289091479,7,33
9,19,benign_puzzle_scaffold,0.1297856610407445,0.02724689205910195,0.10253876898164253,7,33
9,19,final_answer_cue,0.2294057764015376,0.3295001899757256,-0.10009441357418802,7,33
9,19,harmful_instruction,0.0,0.0007379558013506537,-0.0007379558013506537,7,33
9,19,injected_reasoning,0.0,7.397626952464266e-05,-7.397626952464266e-05,7,33
9,20,benign_puzzle_scaffold,0.2176004385820638,0.03205394103166265,0.18554649755040115,7,33
9,20,final_answer_cue,0.39697800111978593,0.5662448791161071,-0.16926687799632117,7,33
9,20,harmful_instruction,0.0,0.0011121783261686842,-0.0011121783261686842,7,33
9,20,injected_reasoning,0.0,5.0415188815611534e-05,-5.0415188815611534e-05,7,33
9,21,benign_puzzle_scaffold,0.44772376591498825,0.3081914140084695,0.13953235190651875,7,33
9,21,final_answer_cue,0.2680231080651752,0.408917629858606,-0.14089452179343082,7,33
9,21,harmful_instruction,0.0,0.00017509673339630085,-0.00017509673339630085,7,33
9,21,injected_reasoning,0.0,0.0022947303131287075,-0.0022947303131287075,7,33
9,22,benign_puzzle_scaffold,0.4100564219696648,0.25699537917897103,0.15306104279069377,7,33
9,22,final_answer_cue,0.3399205961012334,0.49386989896852274,-0.15394930286728936,7,33
9,22,harmful_instruction,0.0,0.000632347542681709,-0.000632347542681709,7,33
9,22,injected_reasoning,0.0,0.0018372978364081343,-0.0018372978364081343,7,33
9,23,benign_puzzle_scaffold,0.41606152991405976,0.2964322454134931,0.11962928450056665,7,33
9,23,final_answer_cue,0.30711775636358685,0.434567211050374,-0.12744945468678714,7,33
9,23,harmful_instruction,0.0,0.00037254556296769303,-0.00037254556296769303,7,33
9,23,injected_reasoning,0.0,0.004131251040658097,-0.004131251040658097,7,33
10,0,benign_puzzle_scaffold,0.29732689080029984,0.057295792326992556,0.24003109847330728,7,33
10,0,final_answer_cue,0.5847209980826688,0.8340077792687819,-0.24928678118611314,7,33
10,0,harmful_instruction,0.0,0.001355522312371604,-0.001355522312371604,7,33
10,0,injected_reasoning,0.0,0.00016427408942177975,-0.00016427408942177975,7,33
10,1,benign_puzzle_scaffold,0.5443405723747585,0.4069988021003672,0.13734177027439132,7,33
10,1,final_answer_cue,0.2764314439397426,0.4150794083295613,-0.1386479643898187,7,33
10,1,harmful_instruction,0.0,0.00017812120910380797,-0.00017812120910380797,7,33
10,1,injected_reasoning,0.0,0.0031159623932660242,-0.0031159623932660242,7,33
10,2,benign_puzzle_scaffold,0.3238379179888499,0.06965577453500538,0.25418214345384454,7,33
10,2,final_answer_cue,0.5582997150507178,0.7997432454244938,-0.24144353037377597,7,33
10,2,harmful_instruction,0.0,0.0010204255099055218,-0.0010204255099055218,7,33
10,2,injected_reasoning,0.0,9.726012398455079e-05,-9.726012398455079e-05,7,33
10,3,benign_puzzle_scaffold,0.2022649612332137,0.06825768417853584,0.13400727705467785,7,33
10,3,final_answer_cue,0.2770654036580606,0.38795270106653584,-0.11088729740847525,7,33
10,3,harmful_instruction,0.0,0.0005825043497871679,-0.0005825043497871679,7,33
10,3,injected_reasoning,0.0,0.0002280079762256214,-0.0002280079762256214,7,33
10,4,benign_puzzle_scaffold,0.23493831397166276,0.07498932384972827,0.15994899012193448,7,33
10,4,final_answer_cue,0.31985680598396765,0.463806972474464,-0.14395016649049636,7,33
10,4,harmful_instruction,0.0,0.0008663467964983986,-0.0008663467964983986,7,33
10,4,injected_reasoning,0.0,0.0002583700497378833,-0.0002583700497378833,7,33
10,5,benign_puzzle_scaffold,0.17048583529547265,0.058022637391029336,0.11246319790444331,7,33
10,5,final_answer_cue,0.2532250947097382,0.36479609958039294,-0.11157100487065474,7,33
10,5,harmful_instruction,0.0,0.0008714845339807298,-0.0008714845339807298,7,33
10,5,injected_reasoning,0.0,0.0002892858410268097,-0.0002892858410268097,7,33
10,6,benign_puzzle_scaffold,0.38290954199264743,0.26191807111591775,0.12099147087672968,7,33
10,6,final_answer_cue,0.28123587974593856,0.3896815166350957,-0.10844563688915715,7,33
10,6,harmful_instruction,0.0,0.00027506329497770267,-0.00027506329497770267,7,33
10,6,injected_reasoning,0.0,0.0019144617333462367,-0.0019144617333462367,7,33
10,7,benign_puzzle_scaffold,0.4869208874275564,0.41623443243154185,0.07068645499601456,7,33
10,7,final_answer_cue,0.19898906706521727,0.2852497292210873,-0.08626066215587005,7,33
10,7,harmful_instruction,0.0,0.00014358904625397625,-0.00014358904625397625,7,33
10,7,injected_reasoning,0.0,0.003652356118748007,-0.003652356118748007,7,33
10,8,benign_puzzle_scaffold,0.6235853107804242,0.5386289873560857,0.08495632342433856,7,33
10,8,final_answer_cue,0.20062099874504719,0.2723994761670017,-0.07177847742195453,7,33
10,8,harmful_instruction,0.0,0.00024782236477597925,-0.00024782236477597925,7,33
10,8,injected_reasoning,0.0,0.004294085024210595,-0.004294085024210595,7,33
10,9,benign_puzzle_scaffold,0.36184834746598604,0.31576216719325056,0.04608618027273548,7,33
10,9,final_answer_cue,0.10873096014396075,0.19807553009905032,-0.08934456995508958,7,33
10,9,harmful_instruction,0.0,0.00024624128056549474,-0.00024624128056549474,7,33
10,9,injected_reasoning,0.0,0.002396534229723242,-0.002396534229723242,7,33
10,10,benign_puzzle_scaffold,0.5898310123197336,0.38782639406782154,0.20200461825191202,7,33
10,10,final_answer_cue,0.28831669584366126,0.5014678429969537,-0.21315114715329242,7,33
10,10,harmful_instruction,0.0,0.0005211137837715386,-0.0005211137837715386,7,33
10,10,injected_reasoning,0.0,0.003360996412651579,-0.003360996412651579,7,33
10,11,benign_puzzle_scaffold,0.3065046958621889,0.20091684520486894,0.10558785065731999,7,33
10,11,final_answer_cue,0.15467858024537298,0.2636449045926798,-0.10896632434730683,7,33
10,11,harmful_instruction,0.0,0.0002924895403322059,-0.0002924895403322059,7,33
10,11,injected_reasoning,0.0,0.0012434062129746874,-0.0012434062129746874,7,33
10,12,benign_puzzle_scaffold,0.10317753961429589,0.04797858348406163,0.05519895613023426,7,33
10,12,final_answer_cue,0.18402841086996222,0.2673277072014474,-0.08329929633148517,7,33
10,12,harmful_instruction,0.0,0.0001727712392984371,-0.0001727712392984371,7,33
10,12,injected_reasoning,0.0,0.00018595162610092887,-0.00018595162610092887,7,33
10,13,benign_puzzle_scaffold,0.25029666765990644,0.16309077853678947,0.08720588912311697,7,33
10,13,final_answer_cue,0.07114486144135156,0.15092758528582656,-0.079782723844475,7,33
10,13,harmful_instruction,0.0,6.709074382630138e-05,-6.709074382630138e-05,7,33
10,13,injected_reasoning,0.0,0.0007604251345218693,-0.0007604251345218693,7,33
10,14,benign_puzzle_scaffold,0.18513299322755977,0.061696510268818054,0.12343648295874171,7,33
10,14,final_answer_cue,0.25062426438473057,0.35828443770160534,-0.10766017331687477,7,33
10,14,harmful_instruction,0.0,0.0007850273935724398,-0.0007850273935724398,7,33
10,14,injected_reasoning,0.0,0.0004056442192869289,-0.0004056442192869289,7,33
10,15,benign_puzzle_scaffold,0.37739407662710384,0.3200764039573697,0.05731767266973414,7,33
10,15,final_answer_cue,0.12058007314150275,0.17507119448317407,-0.05449112134167132,7,33
10,15,harmful_instruction,0.0,0.00030340609841751376,-0.00030340609841751376,7,33
10,15,injected_reasoning,0.0,0.0026060768482141588,-0.0026060768482141588,7,33
10,16,benign_puzzle_scaffold,0.3911598165482707,0.30520941505111704,0.08595040149715366,7,33
10,16,final_answer_cue,0.1775228074172821,0.26766979459817575,-0.09014698718089365,7,33
10,16,harmful_instruction,0.0,0.00034019129220538434,-0.00034019129220538434,7,33
10,16,injected_reasoning,0.0,0.0017800649862353202,-0.0017800649862353202,7,33
10,17,benign_puzzle_scaffold,0.5197753639133275,0.4308201299514093,0.08895523396191818,7,33
10,17,final_answer_cue,0.1424638117181707,0.22348643622161019,-0.08102262450343947,7,33
10,17,harmful_instruction,0.0,0.00017900216729734792,-0.00017900216729734792,7,33
10,17,injected_reasoning,0.0,0.003426049083693948,-0.003426049083693948,7,33
10,18,benign_puzzle_scaffold,0.3352494404389483,0.17650364062188303,0.15874579981706524,7,33
10,18,final_answer_cue,0.3310548471765057,0.5065100408599701,-0.1754551936834644,7,33
10,18,harmful_instruction,0.0,0.00019647156983179144,-0.00019647156983179144,7,33
10,18,injected_reasoning,0.0,0.0005714797892839389,-0.0005714797892839389,7,33
10,19,benign_puzzle_scaffold,0.32757394445610855,0.1492654411834563,0.17830850327265224,7,33
10,19,final_answer_cue,0.3662294361810184,0.5539513468973652,-0.18772191071634686,7,33
10,19,harmful_instruction,0.0,0.0006354843281624104,-0.0006354843281624104,7,33
10,19,injected_reasoning,0.0,0.000709281970861757,-0.000709281970861757,7,33
10,20,benign_puzzle_scaffold,0.2635375193610974,0.10695778613978016,0.15657973322131727,7,33
10,20,final_answer_cue,0.26473621956290055,0.4018412377985388,-0.13710501823563825,7,33
10,20,harmful_instruction,0.0,0.0006367498154276595,-0.0006367498154276595,7,33
10,20,injected_reasoning,0.0,0.0006295333041823477,-0.0006295333041823477,7,33
10,21,benign_puzzle_scaffold,0.42486668584913045,0.2962104979779186,0.12865618787121186,7,33
