bin,normalized_position,layer,subspace_rank,group,n_examples,mean_proj,std_proj
7,0.75,22,3,refused,27730,1.365767,1.826479
7,0.75,22,4,complied,30636,-1.928243,2.30785
7,0.75,22,4,refused,27730,-2.230628,2.05461
7,0.75,23,0,complied,30636,6.477673,3.25385
7,0.75,23,0,refused,27730,6.156916,2.40051
7,0.75,23,1,complied,30636,-2.882887,2.599903
7,0.75,23,1,refused,27730,-3.205221,2.216711
7,0.75,23,2,complied,30636,3.249905,2.680621
7,0.75,23,2,refused,27730,3.112873,2.361716
7,0.75,23,3,complied,30636,1.477944,2.252081
7,0.75,23,3,refused,27730,1.228193,2.103573
7,0.75,23,4,complied,30636,-2.473859,2.543901
7,0.75,23,4,refused,27730,-2.907165,2.339676
7,0.75,26,0,complied,30636,8.520301,3.811593
7,0.75,26,0,refused,27730,7.970084,2.95989
7,0.75,26,1,complied,30636,-3.344981,3.258335
7,0.75,26,1,refused,27730,-3.923952,3.004951
7,0.75,26,2,complied,30636,4.869606,3.415118
7,0.75,26,2,refused,27730,4.6081,3.201118
7,0.75,26,3,complied,30636,2.580784,3.423808
7,0.75,26,3,refused,27730,2.121058,3.264229
7,0.75,26,4,complied,30636,-3.056207,3.3058
7,0.75,26,4,refused,27730,-3.727863,3.227328
8,0.85,3,0,complied,30636,1.359845,0.573078
8,0.85,3,0,refused,27730,1.180246,0.507253
8,0.85,3,1,complied,30636,-0.25401,0.320312
8,0.85,3,1,refused,27730,-0.229096,0.277707
8,0.85,3,2,complied,30636,0.560143,0.336849
8,0.85,3,2,refused,27730,0.614218,0.304292
8,0.85,3,3,complied,30636,0.205855,0.309266
8,0.85,3,3,refused,27730,0.265091,0.273507
8,0.85,3,4,complied,30636,-0.23888,0.310854
8,0.85,3,4,refused,27730,-0.209345,0.271726
8,0.85,21,0,complied,30636,4.588545,6.289194
8,0.85,21,0,refused,27730,4.328228,6.174065
8,0.85,21,1,complied,30636,-1.468144,4.315352
8,0.85,21,1,refused,27730,-1.719517,4.239779
8,0.85,21,2,complied,30636,2.354365,3.873488
8,0.85,21,2,refused,27730,2.393353,3.821104
8,0.85,21,3,complied,30636,1.227668,2.455676
8,0.85,21,3,refused,27730,1.166149,2.397033
8,0.85,21,4,complied,30636,-1.133224,3.628846
8,0.85,21,4,refused,27730,-1.399705,3.551027
8,0.85,22,0,complied,30636,5.933955,6.364982
8,0.85,22,0,refused,27730,5.646374,6.249623
8,0.85,22,1,complied,30636,-2.160889,4.404861
8,0.85,22,1,refused,27730,-2.41452,4.339293
