bin,normalized_position,layer,subspace_rank,group,n_examples,mean_proj,std_proj
0,0.05,10,2,complied,30735,2.718268,0.70691
0,0.05,10,2,refused,27821,2.625743,0.59825
0,0.05,10,3,complied,30735,-11.118176,1.17744
0,0.05,10,3,refused,27821,-11.070674,1.141233
0,0.05,10,4,complied,30735,-2.598368,0.690403
0,0.05,10,4,refused,27821,-2.582177,0.652111
0,0.05,11,0,complied,30735,3.503845,1.123299
0,0.05,11,0,refused,27821,3.632879,1.086414
0,0.05,11,1,complied,30735,4.45016,0.863795
0,0.05,11,1,refused,27821,4.399523,0.809362
0,0.05,11,2,complied,30735,3.09516,0.771906
0,0.05,11,2,refused,27821,3.026141,0.675642
0,0.05,11,3,complied,30735,-11.891145,1.23488
0,0.05,11,3,refused,27821,-11.808402,1.203976
0,0.05,11,4,complied,30735,-2.771504,0.751464
0,0.05,11,4,refused,27821,-2.750891,0.72507
0,0.05,12,0,complied,30735,3.422936,1.242049
0,0.05,12,0,refused,27821,3.601736,1.189353
0,0.05,12,1,complied,30735,4.360584,0.961295
0,0.05,12,1,refused,27821,4.351815,0.899581
0,0.05,12,2,complied,30735,3.22711,0.84318
0,0.05,12,2,refused,27821,3.166673,0.754262
0,0.05,12,3,complied,30735,-11.732133,1.243539
0,0.05,12,3,refused,27821,-11.722771,1.218893
0,0.05,12,4,complied,30735,-2.681502,0.797483
0,0.05,12,4,refused,27821,-2.662513,0.770295
0,0.05,13,0,complied,30735,3.587004,1.319921
0,0.05,13,0,refused,27821,3.809528,1.306512
0,0.05,13,1,complied,30735,4.571983,1.052212
0,0.05,13,1,refused,27821,4.527375,0.987445
0,0.05,13,2,complied,30735,3.397644,0.917877
0,0.05,13,2,refused,27821,3.33293,0.830829
0,0.05,13,3,complied,30735,-11.776366,1.276312
0,0.05,13,3,refused,27821,-11.704024,1.259728
0,0.05,13,4,complied,30735,-2.691344,0.91615
0,0.05,13,4,refused,27821,-2.723287,0.862011
0,0.05,14,0,complied,30735,3.639153,1.418381
0,0.05,14,0,refused,27821,3.954985,1.397369
0,0.05,14,1,complied,30735,4.585376,1.078366
0,0.05,14,1,refused,27821,4.579875,1.017505
0,0.05,14,2,complied,30735,3.634179,0.908638
0,0.05,14,2,refused,27821,3.515079,0.804949
0,0.05,14,3,complied,30735,-11.951416,1.385843
0,0.05,14,3,refused,27821,-11.835385,1.365985
0,0.05,14,4,complied,30735,-2.895745,0.927601
0,0.05,14,4,refused,27821,-2.910114,0.880347
0,0.05,15,0,complied,30735,3.782488,1.634522
0,0.05,15,0,refused,27821,4.181655,1.577045
0,0.05,15,1,complied,30735,4.699537,1.135337
0,0.05,15,1,refused,27821,4.724907,1.060258
0,0.05,15,2,complied,30735,3.830096,0.888603
0,0.05,15,2,refused,27821,3.763312,0.813264
0,0.05,15,3,complied,30735,-11.838562,1.726489
0,0.05,15,3,refused,27821,-11.882961,1.637407
0,0.05,15,4,complied,30735,-3.028343,1.018236
0,0.05,15,4,refused,27821,-3.084278,0.96394
0,0.05,16,0,complied,30735,3.949332,1.619021
0,0.05,16,0,refused,27821,4.258099,1.610602
0,0.05,16,1,complied,30735,5.065982,1.212747
0,0.05,16,1,refused,27821,5.03485,1.111712
0,0.05,16,2,complied,30735,4.139433,0.933391
0,0.05,16,2,refused,27821,3.998694,0.863714
0,0.05,16,3,complied,30735,-12.377508,1.796801
0,0.05,16,3,refused,27821,-12.318423,1.635457
0,0.05,16,4,complied,30735,-3.124079,1.067517
0,0.05,16,4,refused,27821,-3.18505,1.022332
0,0.05,17,0,complied,30735,4.142868,1.734831
0,0.05,17,0,refused,27821,4.569876,1.714009
0,0.05,17,1,complied,30735,5.343184,1.264804
0,0.05,17,1,refused,27821,5.271814,1.171975
0,0.05,17,2,complied,30735,4.670279,1.132564
0,0.05,17,2,refused,27821,4.541538,1.030026
0,0.05,17,3,complied,30735,-13.363781,1.838634
0,0.05,17,3,refused,27821,-13.370959,1.6943
0,0.05,17,4,complied,30735,-3.159232,1.105843
0,0.05,17,4,refused,27821,-3.270389,1.049993
0,0.05,18,0,complied,30735,4.876549,2.023146
0,0.05,18,0,refused,27821,5.402102,2.017357
0,0.05,18,1,complied,30735,6.014773,1.374919
0,0.05,18,1,refused,27821,5.849166,1.287153
0,0.05,18,2,complied,30735,4.914936,1.262845
0,0.05,18,2,refused,27821,4.73127,1.141197
