bin,normalized_position,layer,subspace_rank,group,n_examples,mean_proj,std_proj
2,0.25,16,2,refused,30760,-1.803518,0.913869
2,0.25,16,3,complied,10233,-1.984207,0.822818
2,0.25,16,3,refused,30760,-2.094711,0.873251
2,0.25,16,4,complied,10233,-2.935204,0.99937
2,0.25,16,4,refused,30760,-2.926252,1.007907
2,0.25,33,0,complied,10233,27.027749,4.631047
2,0.25,33,0,refused,30760,26.631676,4.550291
2,0.25,33,1,complied,10233,2.181574,1.185213
2,0.25,33,1,refused,30760,2.204328,1.210261
2,0.25,33,2,complied,10233,10.221211,2.152486
2,0.25,33,2,refused,30760,10.091907,2.227744
2,0.25,33,3,complied,10233,3.820885,1.453988
2,0.25,33,3,refused,30760,3.749249,1.563399
2,0.25,33,4,complied,10233,2.140108,2.102393
2,0.25,33,4,refused,30760,2.188279,2.24133
2,0.25,38,0,complied,10233,28.999003,4.092771
2,0.25,38,0,refused,30760,28.572816,4.002224
2,0.25,38,1,complied,10233,1.994773,1.124574
2,0.25,38,1,refused,30760,1.998337,1.093812
2,0.25,38,2,complied,10233,11.012051,1.845688
2,0.25,38,2,refused,30760,10.883707,1.919743
2,0.25,38,3,complied,10233,3.298137,1.455666
2,0.25,38,3,refused,30760,3.200173,1.587256
2,0.25,38,4,complied,10233,1.783949,1.562235
2,0.25,38,4,refused,30760,1.777172,1.647499
2,0.25,40,0,complied,10233,24.582957,3.278343
2,0.25,40,0,refused,30760,24.287056,3.267747
2,0.25,40,1,complied,10233,1.611455,0.999233
2,0.25,40,1,refused,30760,1.621661,1.004561
2,0.25,40,2,complied,10233,9.12432,1.848993
2,0.25,40,2,refused,30760,9.037179,1.892596
2,0.25,40,3,complied,10233,3.186098,1.372625
2,0.25,40,3,refused,30760,3.125762,1.441707
2,0.25,40,4,complied,10233,1.726782,1.364658
2,0.25,40,4,refused,30760,1.727476,1.42936
2,0.25,41,0,complied,10233,20.766815,3.01096
2,0.25,41,0,refused,30760,20.548683,3.015615
2,0.25,41,1,complied,10233,0.457074,0.949915
2,0.25,41,1,refused,30760,0.480437,0.926701
2,0.25,41,2,complied,10233,8.655312,1.674079
2,0.25,41,2,refused,30760,8.590326,1.686618
2,0.25,41,3,complied,10233,3.980442,1.190586
2,0.25,41,3,refused,30760,3.928916,1.228537
2,0.25,41,4,complied,10233,2.220404,1.196395
2,0.25,41,4,refused,30760,2.191265,1.233044
3,0.35,16,0,complied,10233,-2.721351,0.958256
3,0.35,16,0,refused,30762,-2.656914,0.950017
3,0.35,16,1,complied,10233,-5.101017,1.144673
3,0.35,16,1,refused,30762,-5.118926,1.175355
3,0.35,16,2,complied,10233,-1.764318,0.903631
3,0.35,16,2,refused,30762,-1.787492,0.907625
3,0.35,16,3,complied,10233,-2.041095,0.835402
3,0.35,16,3,refused,30762,-2.090225,0.87405
3,0.35,16,4,complied,10233,-2.896531,0.986405
3,0.35,16,4,refused,30762,-2.922222,0.994795
3,0.35,33,0,complied,10233,27.712916,4.895925
3,0.35,33,0,refused,30762,26.949736,4.620123
3,0.35,33,1,complied,10233,2.328428,1.28112
3,0.35,33,1,refused,30762,2.26964,1.225979
3,0.35,33,2,complied,10233,10.537468,2.312008
3,0.35,33,2,refused,30762,10.256194,2.296212
3,0.35,33,3,complied,10233,3.913688,1.546168
3,0.35,33,3,refused,30762,3.817112,1.620797
3,0.35,33,4,complied,10233,2.032878,2.188325
3,0.35,33,4,refused,30762,2.122579,2.304317
3,0.35,38,0,complied,10233,29.532686,4.30981
3,0.35,38,0,refused,30762,28.840204,4.091547
3,0.35,38,1,complied,10233,2.105596,1.142136
3,0.35,38,1,refused,30762,2.00438,1.118706
3,0.35,38,2,complied,10233,11.169629,1.961685
3,0.35,38,2,refused,30762,10.969411,1.999798
3,0.35,38,3,complied,10233,3.296056,1.535224
3,0.35,38,3,refused,30762,3.225568,1.687713
3,0.35,38,4,complied,10233,1.727916,1.621196
3,0.35,38,4,refused,30762,1.779005,1.691531
3,0.35,40,0,complied,10233,24.843641,3.434129
3,0.35,40,0,refused,30762,24.417193,3.362597
3,0.35,40,1,complied,10233,1.660389,1.01191
3,0.35,40,1,refused,30762,1.617483,1.013316
3,0.35,40,2,complied,10233,9.153716,1.916593
3,0.35,40,2,refused,30762,9.049352,1.958049
3,0.35,40,3,complied,10233,3.154083,1.41946
3,0.35,40,3,refused,30762,3.120336,1.489022
3,0.35,40,4,complied,10233,1.64597,1.397682
3,0.35,40,4,refused,30762,1.707244,1.437397
3,0.35,41,0,complied,10233,20.77923,3.054094
3,0.35,41,0,refused,30762,20.610902,3.079315
3,0.35,41,1,complied,10233,0.482493,0.935735
3,0.35,41,1,refused,30762,0.469875,0.923414
3,0.35,41,2,complied,10233,8.63083,1.712485
3,0.35,41,2,refused,30762,8.594065,1.72982
3,0.35,41,3,complied,10233,3.945247,1.244286
3,0.35,41,3,refused,30762,3.932588,1.267783
3,0.35,41,4,complied,10233,2.132585,1.234938
3,0.35,41,4,refused,30762,2.172395,1.246814
4,0.45,16,0,complied,10226,-2.651846,0.909713
4,0.45,16,0,refused,30746,-2.69217,0.958086
4,0.45,16,1,complied,10226,-5.084776,1.177121
4,0.45,16,1,refused,30746,-5.149094,1.173125
4,0.45,16,2,complied,10226,-1.743549,0.882569
4,0.45,16,2,refused,30746,-1.790279,0.924312
4,0.45,16,3,complied,10226,-2.107412,0.848577
4,0.45,16,3,refused,30746,-2.103588,0.872823
4,0.45,16,4,complied,10226,-2.863544,0.972223
4,0.45,16,4,refused,30746,-2.914008,0.988875
4,0.45,33,0,complied,10226,27.087626,4.829103
4,0.45,33,0,refused,30746,26.69506,4.408177
4,0.45,33,1,complied,10226,2.281644,1.212263
4,0.45,33,1,refused,30746,2.268382,1.186179
4,0.45,33,2,complied,10226,10.244971,2.315103
4,0.45,33,2,refused,30746,10.148052,2.194138
4,0.45,33,3,complied,10226,3.741836,1.534638
4,0.45,33,3,refused,30746,3.744344,1.534069
4,0.45,33,4,complied,10226,1.932778,2.127543
4,0.45,33,4,refused,30746,2.010717,2.183749
4,0.45,38,0,complied,10226,28.989905,4.312079
4,0.45,38,0,refused,30746,28.650114,3.946306
4,0.45,38,1,complied,10226,2.034353,1.115293
4,0.45,38,1,refused,30746,1.966115,1.095092
4,0.45,38,2,complied,10226,10.883276,1.976359
4,0.45,38,2,refused,30746,10.870988,1.92979
4,0.45,38,3,complied,10226,3.031596,1.555588
4,0.45,38,3,refused,30746,3.159595,1.623853
4,0.45,38,4,complied,10226,1.63954,1.583799
4,0.45,38,4,refused,30746,1.730909,1.612665
4,0.45,40,0,complied,10226,24.434851,3.444944
4,0.45,40,0,refused,30746,24.259836,3.282683
4,0.45,40,1,complied,10226,1.670121,1.001934
4,0.45,40,1,refused,30746,1.59477,0.980848
4,0.45,40,2,complied,10226,8.928197,1.897022
4,0.45,40,2,refused,30746,8.940356,1.910592
4,0.45,40,3,complied,10226,2.957513,1.41989
4,0.45,40,3,refused,30746,3.053371,1.458241
4,0.45,40,4,complied,10226,1.620354,1.358584
4,0.45,40,4,refused,30746,1.659068,1.376985
4,0.45,41,0,complied,10226,20.484464,3.087244
4,0.45,41,0,refused,30746,20.506774,3.043322
4,0.45,41,1,complied,10226,0.504475,0.919637
4,0.45,41,1,refused,30746,0.460489,0.90277
4,0.45,41,2,complied,10226,8.463105,1.702927
4,0.45,41,2,refused,30746,8.532329,1.690547
4,0.45,41,3,complied,10226,3.790538,1.238005
4,0.45,41,3,refused,30746,3.896345,1.225498
4,0.45,41,4,complied,10226,2.10395,1.198581
4,0.45,41,4,refused,30746,2.14226,1.193731
5,0.55,16,0,complied,10242,-2.697879,0.951589
5,0.55,16,0,refused,30781,-2.669148,0.965008
5,0.55,16,1,complied,10242,-5.081853,1.143215
5,0.55,16,1,refused,30781,-5.155016,1.165038
5,0.55,16,2,complied,10242,-1.82769,0.925879
5,0.55,16,2,refused,30781,-1.778124,0.926487
5,0.55,16,3,complied,10242,-2.173525,0.871313
5,0.55,16,3,refused,30781,-2.111337,0.878184
5,0.55,16,4,complied,10242,-2.929917,1.001979
5,0.55,16,4,refused,30781,-2.900933,0.988896
5,0.55,33,0,complied,10242,26.846691,4.478984
5,0.55,33,0,refused,30781,26.987183,4.7463
5,0.55,33,1,complied,10242,2.251403,1.222424
5,0.55,33,1,refused,30781,2.291256,1.201975
5,0.55,33,2,complied,10242,10.205438,2.201204
5,0.55,33,2,refused,30781,10.263528,2.333111
5,0.55,33,3,complied,10242,3.781829,1.513071
5,0.55,33,3,refused,30781,3.776106,1.581847
5,0.55,33,4,complied,10242,2.01248,2.118314
5,0.55,33,4,refused,30781,1.947126,2.163513
5,0.55,38,0,complied,10242,28.865334,4.035595
5,0.55,38,0,refused,30781,28.931685,4.225214
