bin,normalized_position,layer,subspace_rank,group,n_examples,mean_proj,std_proj
3,0.35,22,1,complied,30632,-4.41345,1.819843
3,0.35,22,1,refused,27731,-4.745368,1.737797
3,0.35,22,2,complied,30632,-4.451601,1.9739
3,0.35,22,2,refused,27731,-5.059179,1.793712
3,0.35,22,3,complied,30632,-7.723746,1.651672
3,0.35,22,3,refused,27731,-7.753267,1.548972
3,0.35,22,4,complied,30632,-9.811859,1.665317
3,0.35,22,4,refused,27731,-9.917837,1.609126
3,0.35,26,0,complied,30632,-1.730893,3.609763
3,0.35,26,0,refused,27731,-2.01599,3.201474
3,0.35,26,1,complied,30632,-8.026376,2.909697
3,0.35,26,1,refused,27731,-8.58417,2.778082
3,0.35,26,2,complied,30632,-7.091998,3.397323
3,0.35,26,2,refused,27731,-8.225733,3.082874
3,0.35,26,3,complied,30632,-11.971657,3.270614
3,0.35,26,3,refused,27731,-12.033899,3.056019
3,0.35,26,4,complied,30632,-15.443681,3.276507
3,0.35,26,4,refused,27731,-15.615485,3.156649
3,0.35,28,0,complied,30632,-1.896183,5.048222
3,0.35,28,0,refused,27731,-2.492944,4.579494
3,0.35,28,1,complied,30632,-10.951893,4.138977
3,0.35,28,1,refused,27731,-11.545113,3.913465
3,0.35,28,2,complied,30632,-9.812505,4.75761
3,0.35,28,2,refused,27731,-11.494797,4.349286
3,0.35,28,3,complied,30632,-15.466908,5.072302
3,0.35,28,3,refused,27731,-15.850936,4.757251
3,0.35,28,4,complied,30632,-20.16071,5.267304
3,0.35,28,4,refused,27731,-20.6292,5.077922
3,0.35,29,0,complied,30632,-1.32359,5.977574
3,0.35,29,0,refused,27731,-2.301255,5.320071
3,0.35,29,1,complied,30632,-12.569367,4.889069
3,0.35,29,1,refused,27731,-13.155711,4.703436
3,0.35,29,2,complied,30632,-10.609864,5.697476
3,0.35,29,2,refused,27731,-12.914063,5.251004
3,0.35,29,3,complied,30632,-18.164986,6.063607
3,0.35,29,3,refused,27731,-18.693964,5.623797
3,0.35,29,4,complied,30632,-23.956032,6.319307
3,0.35,29,4,refused,27731,-24.587817,6.03654
4,0.45,2,0,complied,30634,0.116733,0.186267
4,0.45,2,0,refused,27730,0.097049,0.169358
4,0.45,2,1,complied,30634,-0.3455,0.355941
4,0.45,2,1,refused,27730,-0.433013,0.325707
4,0.45,2,2,complied,30634,-0.504539,0.207579
4,0.45,2,2,refused,27730,-0.500477,0.180983
4,0.45,2,3,complied,30634,-0.530452,0.264681
4,0.45,2,3,refused,27730,-0.572733,0.255133
4,0.45,2,4,complied,30634,-0.900193,0.306301
4,0.45,2,4,refused,27730,-0.947835,0.299808
4,0.45,22,0,complied,30634,-0.811982,1.609497
4,0.45,22,0,refused,27730,-0.682208,1.476695
4,0.45,22,1,complied,30634,-4.482483,1.777706
4,0.45,22,1,refused,27730,-4.835301,1.706754
4,0.45,22,2,complied,30634,-4.612327,1.952576
4,0.45,22,2,refused,27730,-4.956928,1.764224
4,0.45,22,3,complied,30634,-7.788709,1.618559
4,0.45,22,3,refused,27730,-7.678743,1.528622
4,0.45,22,4,complied,30634,-9.865684,1.639116
4,0.45,22,4,refused,27730,-9.834032,1.590424
4,0.45,26,0,complied,30634,-1.814111,3.567006
4,0.45,26,0,refused,27730,-1.818285,3.246582
4,0.45,26,1,complied,30634,-8.085531,2.85752
4,0.45,26,1,refused,27730,-8.721413,2.730258
4,0.45,26,2,complied,30634,-7.295213,3.392701
4,0.45,26,2,refused,27730,-7.99929,3.049396
4,0.45,26,3,complied,30634,-12.067795,3.26163
4,0.45,26,3,refused,27730,-11.910971,3.032375
4,0.45,26,4,complied,30634,-15.515631,3.272192
4,0.45,26,4,refused,27730,-15.48293,3.12613
4,0.45,28,0,complied,30634,-2.114828,4.993611
4,0.45,28,0,refused,27730,-2.310181,4.640451
4,0.45,28,1,complied,30634,-11.044123,4.049793
4,0.45,28,1,refused,27730,-11.739935,3.820269
4,0.45,28,2,complied,30634,-10.094025,4.75192
4,0.45,28,2,refused,27730,-11.16975,4.30574
4,0.45,28,3,complied,30634,-15.748423,5.048752
4,0.45,28,3,refused,27730,-15.797045,4.686335
4,0.45,28,4,complied,30634,-20.38372,5.256986
4,0.45,28,4,refused,27730,-20.5468,4.989753
4,0.45,29,0,complied,30634,-1.592936,5.91313
4,0.45,29,0,refused,27730,-2.104362,5.376397
4,0.45,29,1,complied,30634,-12.72815,4.795924
4,0.45,29,1,refused,27730,-13.361217,4.611057
4,0.45,29,2,complied,30634,-10.909292,5.690001
4,0.45,29,2,refused,27730,-12.485121,5.140293
4,0.45,29,3,complied,30634,-18.519359,6.024913
4,0.45,29,3,refused,27730,-18.719817,5.570807
4,0.45,29,4,complied,30634,-24.259351,6.289545
4,0.45,29,4,refused,27730,-24.664876,5.951372
5,0.55,2,0,complied,30640,0.112125,0.182228
5,0.55,2,0,refused,27730,0.096829,0.167043
5,0.55,2,1,complied,30640,-0.356777,0.352863
5,0.55,2,1,refused,27730,-0.439049,0.321358
5,0.55,2,2,complied,30640,-0.50464,0.204183
5,0.55,2,2,refused,27730,-0.502693,0.180942
5,0.55,2,3,complied,30640,-0.53584,0.264371
5,0.55,2,3,refused,27730,-0.573858,0.252029
5,0.55,2,4,complied,30640,-0.90637,0.305907
5,0.55,2,4,refused,27730,-0.949434,0.29549
5,0.55,22,0,complied,30640,-0.663042,1.655168
5,0.55,22,0,refused,27730,-0.717888,1.498902
5,0.55,22,1,complied,30640,-4.506389,1.778857
5,0.55,22,1,refused,27730,-4.789027,1.721609
5,0.55,22,2,complied,30640,-4.522235,1.921914
5,0.55,22,2,refused,27730,-5.059771,1.792613
5,0.55,22,3,complied,30640,-7.658273,1.675344
5,0.55,22,3,refused,27730,-7.664551,1.555552
5,0.55,22,4,complied,30640,-9.733681,1.691834
5,0.55,22,4,refused,27730,-9.810396,1.614941
5,0.55,26,0,complied,30640,-1.476819,3.711769
5,0.55,26,0,refused,27730,-1.858895,3.344876
5,0.55,26,1,complied,30640,-8.100898,2.81918
5,0.55,26,1,refused,27730,-8.584511,2.780589
5,0.55,26,2,complied,30640,-7.05122,3.383561
5,0.55,26,2,refused,27730,-8.092752,3.143944
5,0.55,26,3,complied,30640,-11.83046,3.392397
5,0.55,26,3,refused,27730,-11.886022,3.108083
5,0.55,26,4,complied,30640,-15.276721,3.371645
5,0.55,26,4,refused,27730,-15.438403,3.181778
5,0.55,28,0,complied,30640,-1.700827,5.176885
5,0.55,28,0,refused,27730,-2.393717,4.761717
5,0.55,28,1,complied,30640,-11.087049,3.998682
5,0.55,28,1,refused,27730,-11.638388,3.839317
5,0.55,28,2,complied,30640,-9.74668,4.729838
5,0.55,28,2,refused,27730,-11.317469,4.406867
5,0.55,28,3,complied,30640,-15.483588,5.206162
5,0.55,28,3,refused,27730,-15.791919,4.817141
5,0.55,28,4,complied,30640,-20.093917,5.347949
5,0.55,28,4,refused,27730,-20.498422,5.101909
5,0.55,29,0,complied,30640,-1.177559,6.056733
