bin,normalized_position,layer,subspace_rank,group,n_examples,mean_proj,std_proj
0,0.05,10,2,complied,30735,9.732235,0.945517
0,0.05,10,2,refused,27821,9.626309,0.819357
0,0.05,10,3,complied,30735,-13.227503,1.267928
0,0.05,10,3,refused,27821,-13.210282,1.215713
0,0.05,10,4,complied,30735,4.812026,0.743006
0,0.05,10,4,refused,27821,4.859394,0.711161
0,0.05,11,0,complied,30735,-4.421786,1.233082
0,0.05,11,0,refused,27821,-4.416674,1.19392
0,0.05,11,1,complied,30735,9.094177,0.979647
0,0.05,11,1,refused,27821,9.020939,0.94828
0,0.05,11,2,complied,30735,10.705348,0.977333
0,0.05,11,2,refused,27821,10.614897,0.87522
0,0.05,11,3,complied,30735,-14.170534,1.38567
0,0.05,11,3,refused,27821,-14.121167,1.344902
0,0.05,11,4,complied,30735,5.288189,0.82755
0,0.05,11,4,refused,27821,5.326759,0.820042
0,0.05,12,0,complied,30735,-4.500242,1.306655
0,0.05,12,0,refused,27821,-4.482573,1.265219
0,0.05,12,1,complied,30735,9.025704,1.113579
0,0.05,12,1,refused,27821,8.994268,1.060207
0,0.05,12,2,complied,30735,10.82215,1.049048
0,0.05,12,2,refused,27821,10.80649,0.973114
0,0.05,12,3,complied,30735,-13.947088,1.450273
0,0.05,12,3,refused,27821,-13.972908,1.407888
0,0.05,12,4,complied,30735,5.357011,0.869962
0,0.05,12,4,refused,27821,5.411994,0.872384
0,0.05,13,0,complied,30735,-4.419281,1.431466
0,0.05,13,0,refused,27821,-4.424073,1.432386
0,0.05,13,1,complied,30735,9.32013,1.17851
0,0.05,13,1,refused,27821,9.287024,1.109936
0,0.05,13,2,complied,30735,11.133098,1.158769
0,0.05,13,2,refused,27821,11.145692,1.095858
0,0.05,13,3,complied,30735,-14.030287,1.481986
0,0.05,13,3,refused,27821,-14.011337,1.43296
0,0.05,13,4,complied,30735,5.542625,0.919221
0,0.05,13,4,refused,27821,5.586024,0.908305
0,0.05,14,0,complied,30735,-4.495649,1.474052
0,0.05,14,0,refused,27821,-4.416793,1.45911
0,0.05,14,1,complied,30735,9.472944,1.247859
0,0.05,14,1,refused,27821,9.47568,1.192423
0,0.05,14,2,complied,30735,11.517992,1.171654
0,0.05,14,2,refused,27821,11.493784,1.089328
0,0.05,14,3,complied,30735,-14.2502,1.712499
0,0.05,14,3,refused,27821,-14.211436,1.646282
0,0.05,14,4,complied,30735,5.618167,0.884186
0,0.05,14,4,refused,27821,5.704292,0.886654
0,0.05,15,0,complied,30735,-4.487241,1.559108
0,0.05,15,0,refused,27821,-4.335736,1.546574
0,0.05,15,1,complied,30735,9.721341,1.350709
0,0.05,15,1,refused,27821,9.758055,1.282292
0,0.05,15,2,complied,30735,11.762972,1.289131
0,0.05,15,2,refused,27821,11.819814,1.207667
0,0.05,15,3,complied,30735,-14.165625,2.209186
0,0.05,15,3,refused,27821,-14.275808,2.040669
0,0.05,15,4,complied,30735,5.579546,0.908663
0,0.05,15,4,refused,27821,5.537198,0.879051
0,0.05,16,0,complied,30735,-4.876363,1.720803
0,0.05,16,0,refused,27821,-4.797194,1.729442
0,0.05,16,1,complied,30735,10.40573,1.471503
0,0.05,16,1,refused,27821,10.396372,1.353628
0,0.05,16,2,complied,30735,12.538647,1.287194
0,0.05,16,2,refused,27821,12.482326,1.228497
0,0.05,16,3,complied,30735,-14.792541,2.35247
0,0.05,16,3,refused,27821,-14.811098,2.115997
0,0.05,16,4,complied,30735,5.902759,0.973752
0,0.05,16,4,refused,27821,5.802881,0.925445
0,0.05,17,0,complied,30735,-5.214086,1.860965
0,0.05,17,0,refused,27821,-5.029002,1.8412
0,0.05,17,1,complied,30735,11.05867,1.51898
0,0.05,17,1,refused,27821,11.018611,1.410648
0,0.05,17,2,complied,30735,13.40516,1.399381
0,0.05,17,2,refused,27821,13.455677,1.333465
0,0.05,17,3,complied,30735,-15.880761,2.352987
0,0.05,17,3,refused,27821,-15.979429,2.119222
0,0.05,17,4,complied,30735,6.400442,1.007428
0,0.05,17,4,refused,27821,6.273294,0.962997
0,0.05,18,0,complied,30735,-5.234716,2.140909
0,0.05,18,0,refused,27821,-5.041325,2.166587
0,0.05,18,1,complied,30735,12.254887,1.635466
0,0.05,18,1,refused,27821,12.164916,1.527809
0,0.05,18,2,complied,30735,14.579734,1.535827
0,0.05,18,2,refused,27821,14.648737,1.470612
0,0.05,18,3,complied,30735,-17.321441,2.624803
0,0.05,18,3,refused,27821,-17.467011,2.344666
0,0.05,18,4,complied,30735,7.14182,1.112514
0,0.05,18,4,refused,27821,7.009954,1.036793
0,0.05,19,0,complied,30735,-5.672937,2.400071
0,0.05,19,0,refused,27821,-5.508448,2.422626
0,0.05,19,1,complied,30735,13.17962,1.849455
0,0.05,19,1,refused,27821,13.10962,1.732228
0,0.05,19,2,complied,30735,15.714311,1.703509
0,0.05,19,2,refused,27821,15.798092,1.647315
0,0.05,19,3,complied,30735,-18.130981,2.710733
0,0.05,19,3,refused,27821,-18.192146,2.490294
0,0.05,19,4,complied,30735,7.456176,1.18644
0,0.05,19,4,refused,27821,7.274745,1.126543
0,0.05,20,0,complied,30735,-5.996852,2.700021
0,0.05,20,0,refused,27821,-5.807947,2.747013
0,0.05,20,1,complied,30735,13.911792,2.059827
0,0.05,20,1,refused,27821,13.845379,1.988428
0,0.05,20,2,complied,30735,16.94321,2.022668
0,0.05,20,2,refused,27821,16.984545,2.003497
0,0.05,20,3,complied,30735,-18.870254,3.156768
0,0.05,20,3,refused,27821,-18.935128,2.936503
0,0.05,20,4,complied,30735,7.933755,1.284478
0,0.05,20,4,refused,27821,7.793803,1.258534
0,0.05,21,0,complied,30735,-6.145695,3.021613
0,0.05,21,0,refused,27821,-5.923192,3.071727
0,0.05,21,1,complied,30735,13.523932,2.293321
0,0.05,21,1,refused,27821,13.485964,2.277332
0,0.05,21,2,complied,30735,16.879739,2.734368
0,0.05,21,2,refused,27821,16.934662,2.745743
0,0.05,21,3,complied,30735,-18.353183,4.228342
0,0.05,21,3,refused,27821,-18.378446,3.881672
0,0.05,21,4,complied,30735,7.83925,1.648608
0,0.05,21,4,refused,27821,7.643726,1.618246
0,0.05,22,0,complied,30735,-7.924721,3.69021
0,0.05,22,0,refused,27821,-7.478417,3.654853
0,0.05,22,1,complied,30735,16.695579,2.807892
0,0.05,22,1,refused,27821,16.460312,2.658863
0,0.05,22,2,complied,30735,21.0012,3.248785
0,0.05,22,2,refused,27821,20.997106,2.985562
0,0.05,22,3,complied,30735,-22.899213,4.508168
0,0.05,22,3,refused,27821,-22.634154,4.153455
0,0.05,22,4,complied,30735,9.812445,1.740631
0,0.05,22,4,refused,27821,9.508507,1.648659
0,0.05,23,0,complied,30735,-9.531345,4.143566
0,0.05,23,0,refused,27821,-8.956703,4.193315
0,0.05,23,1,complied,30735,19.72038,3.292857
0,0.05,23,1,refused,27821,19.485085,3.20561
0,0.05,23,2,complied,30735,25.05705,3.541563
0,0.05,23,2,refused,27821,25.015369,3.390228
0,0.05,23,3,complied,30735,-26.619605,4.673084
0,0.05,23,3,refused,27821,-26.36157,4.495091
0,0.05,23,4,complied,30735,11.376936,1.906989
0,0.05,23,4,refused,27821,11.043875,1.820639
0,0.05,24,0,complied,30735,-8.495839,4.35071
0,0.05,24,0,refused,27821,-7.855263,4.463575
0,0.05,24,1,complied,30735,18.36868,3.656147
0,0.05,24,1,refused,27821,18.107364,3.655032
0,0.05,24,2,complied,30735,23.566781,4.729884
0,0.05,24,2,refused,27821,23.641084,4.550627
0,0.05,24,3,complied,30735,-24.099374,7.304487
0,0.05,24,3,refused,27821,-23.847808,6.925137
0,0.05,24,4,complied,30735,10.358537,2.365037
0,0.05,24,4,refused,27821,9.990131,2.331634
0,0.05,25,0,complied,30735,-11.161706,5.203019
0,0.05,25,0,refused,27821,-10.456477,5.310392
0,0.05,25,1,complied,30735,23.475769,4.429609
0,0.05,25,1,refused,27821,23.203271,4.263641
0,0.05,25,2,complied,30735,30.427664,4.609491
0,0.05,25,2,refused,27821,30.71487,4.28586
0,0.05,25,3,complied,30735,-31.419136,6.305592
0,0.05,25,3,refused,27821,-31.160844,5.884512
0,0.05,25,4,complied,30735,12.974216,2.506188
