bin,normalized_position,layer,subspace_rank,group,n_examples,mean_proj,std_proj
3,0.35,26,4,refused,30762,4.611179,1.409273
3,0.35,31,0,complied,10233,-2.249774,1.271783
3,0.35,31,0,refused,30762,-2.227574,1.2238
3,0.35,31,1,complied,10233,-1.57168,1.335017
3,0.35,31,1,refused,30762,-1.602013,1.31525
3,0.35,31,2,complied,10233,5.464247,1.592067
3,0.35,31,2,refused,30762,5.362747,1.511832
3,0.35,31,3,complied,10233,6.683057,2.379128
3,0.35,31,3,refused,30762,6.5333,2.335626
3,0.35,31,4,complied,10233,38.399566,6.826918
3,0.35,31,4,refused,30762,37.539081,6.413668
3,0.35,34,0,complied,10233,-2.595573,1.305492
3,0.35,34,0,refused,30762,-2.523698,1.292478
3,0.35,34,1,complied,10233,-1.421803,1.218751
3,0.35,34,1,refused,30762,-1.347618,1.218443
3,0.35,34,2,complied,10233,6.66773,1.553133
3,0.35,34,2,refused,30762,6.537471,1.505278
3,0.35,34,3,complied,10233,9.439919,2.535801
3,0.35,34,3,refused,30762,9.219813,2.463268
3,0.35,34,4,complied,10233,49.278509,7.796328
3,0.35,34,4,refused,30762,48.23095,7.181772
4,0.45,16,0,complied,10226,11.506281,1.844955
4,0.45,16,0,refused,30746,11.322901,1.723826
4,0.45,16,1,complied,10226,13.380108,1.924552
4,0.45,16,1,refused,30746,13.303555,1.856798
4,0.45,16,2,complied,10226,5.084072,1.129478
4,0.45,16,2,refused,30746,5.116289,1.112568
4,0.45,16,3,complied,10226,1.118304,1.01778
4,0.45,16,3,refused,30746,1.092555,1.034468
4,0.45,16,4,complied,10226,1.965898,0.989591
4,0.45,16,4,refused,30746,1.948691,1.022098
4,0.45,17,0,complied,10226,8.667748,1.53637
4,0.45,17,0,refused,30746,8.487597,1.471324
4,0.45,17,1,complied,10226,8.35989,1.833407
4,0.45,17,1,refused,30746,8.233042,1.749791
4,0.45,17,2,complied,10226,3.854047,1.281108
4,0.45,17,2,refused,30746,3.885532,1.285355
4,0.45,17,3,complied,10226,1.326899,1.204374
4,0.45,17,3,refused,30746,1.379788,1.213923
4,0.45,17,4,complied,10226,1.659654,1.139751
4,0.45,17,4,refused,30746,1.737993,1.135043
4,0.45,26,0,complied,10226,-0.946876,1.09627
4,0.45,26,0,refused,30746,-0.862023,1.060453
4,0.45,26,1,complied,10226,2.44286,1.085429
4,0.45,26,1,refused,30746,2.497562,1.084528
4,0.45,26,2,complied,10226,-0.136026,1.755929
4,0.45,26,2,refused,30746,-0.348053,1.462723
4,0.45,26,3,complied,10226,2.160861,1.204922
4,0.45,26,3,refused,30746,2.294579,1.267657
4,0.45,26,4,complied,10226,4.595378,1.452999
4,0.45,26,4,refused,30746,4.608479,1.450266
4,0.45,31,0,complied,10226,-2.167661,1.2105
4,0.45,31,0,refused,30746,-2.197722,1.231657
4,0.45,31,1,complied,10226,-1.452928,1.299695
4,0.45,31,1,refused,30746,-1.507864,1.303682
4,0.45,31,2,complied,10226,5.536249,1.562714
4,0.45,31,2,refused,30746,5.378531,1.52818
4,0.45,31,3,complied,10226,6.726383,2.330074
4,0.45,31,3,refused,30746,6.51884,2.348053
4,0.45,31,4,complied,10226,38.033455,6.445261
4,0.45,31,4,refused,30746,37.290187,6.240577
4,0.45,34,0,complied,10226,-2.472751,1.257502
4,0.45,34,0,refused,30746,-2.505625,1.289198
4,0.45,34,1,complied,10226,-1.259002,1.197007
4,0.45,34,1,refused,30746,-1.28674,1.208708
4,0.45,34,2,complied,10226,6.635222,1.523866
4,0.45,34,2,refused,30746,6.521981,1.505767
4,0.45,34,3,complied,10226,9.378339,2.45413
4,0.45,34,3,refused,30746,9.237762,2.417749
4,0.45,34,4,complied,10226,48.663544,7.392356
4,0.45,34,4,refused,30746,47.909081,6.904244
5,0.55,16,0,complied,10242,11.436006,1.779084
5,0.55,16,0,refused,30781,11.332265,1.709102
5,0.55,16,1,complied,10242,13.326666,1.926682
5,0.55,16,1,refused,30781,13.307915,1.873709
5,0.55,16,2,complied,10242,5.059635,1.107454
5,0.55,16,2,refused,30781,5.109872,1.13026
5,0.55,16,3,complied,10242,1.130673,1.03934
5,0.55,16,3,refused,30781,1.163075,1.061151
5,0.55,16,4,complied,10242,1.941278,1.024091
5,0.55,16,4,refused,30781,1.982748,1.023394
5,0.55,17,0,complied,10242,8.578953,1.520594
5,0.55,17,0,refused,30781,8.433297,1.477936
5,0.55,17,1,complied,10242,8.291864,1.884323
5,0.55,17,1,refused,30781,8.186453,1.789544
5,0.55,17,2,complied,10242,3.830569,1.268023
5,0.55,17,2,refused,30781,3.863614,1.318603
5,0.55,17,3,complied,10242,1.335062,1.151381
5,0.55,17,3,refused,30781,1.406322,1.197609
5,0.55,17,4,complied,10242,1.643703,1.127302
5,0.55,17,4,refused,30781,1.747345,1.128252
5,0.55,26,0,complied,10242,-0.961582,1.096359
5,0.55,26,0,refused,30781,-0.858638,1.037499
5,0.55,26,1,complied,10242,2.390977,1.09042
5,0.55,26,1,refused,30781,2.450052,1.07165
5,0.55,26,2,complied,10242,-0.150615,1.733352
5,0.55,26,2,refused,30781,-0.379787,1.568981
5,0.55,26,3,complied,10242,2.190466,1.212667
5,0.55,26,3,refused,30781,2.272771,1.275206
5,0.55,26,4,complied,10242,4.521002,1.433772
5,0.55,26,4,refused,30781,4.622262,1.47723
5,0.55,31,0,complied,10242,-2.179193,1.235986
5,0.55,31,0,refused,30781,-2.160752,1.202292
5,0.55,31,1,complied,10242,-1.397702,1.302227
5,0.55,31,1,refused,30781,-1.44945,1.247102
5,0.55,31,2,complied,10242,5.481601,1.547919
5,0.55,31,2,refused,30781,5.401486,1.523536
5,0.55,31,3,complied,10242,6.54587,2.33982
5,0.55,31,3,refused,30781,6.498746,2.316672
5,0.55,31,4,complied,10242,37.429874,6.157794
5,0.55,31,4,refused,30781,37.546722,6.281732
5,0.55,34,0,complied,10242,-2.45423,1.298918
5,0.55,34,0,refused,30781,-2.476657,1.284826
5,0.55,34,1,complied,10242,-1.206756,1.204418
5,0.55,34,1,refused,30781,-1.223366,1.18203
5,0.55,34,2,complied,10242,6.596019,1.49192
5,0.55,34,2,refused,30781,6.557297,1.495776
5,0.55,34,3,complied,10242,9.228131,2.420705
5,0.55,34,3,refused,30781,9.277562,2.405554
5,0.55,34,4,complied,10242,48.141554,6.850841
5,0.55,34,4,refused,30781,48.264852,7.069544
6,0.65,16,0,complied,10237,11.478598,1.726734
6,0.65,16,0,refused,30763,11.312123,1.690411
6,0.65,16,1,complied,10237,13.380175,1.841374
6,0.65,16,1,refused,30763,13.272941,1.841919
6,0.65,16,2,complied,10237,5.023489,1.106996
6,0.65,16,2,refused,30763,5.035545,1.132776
6,0.65,16,3,complied,10237,1.079697,1.036645
6,0.65,16,3,refused,30763,1.140099,1.037491
6,0.65,16,4,complied,10237,1.931746,1.028034
6,0.65,16,4,refused,30763,1.990821,1.00147
6,0.65,17,0,complied,10237,8.616513,1.464203
6,0.65,17,0,refused,30763,8.457023,1.476875
6,0.65,17,1,complied,10237,8.332062,1.802326
6,0.65,17,1,refused,30763,8.192504,1.7998
6,0.65,17,2,complied,10237,3.797133,1.302742
6,0.65,17,2,refused,30763,3.797605,1.320781
6,0.65,17,3,complied,10237,1.330959,1.176982
6,0.65,17,3,refused,30763,1.402799,1.192385
6,0.65,17,4,complied,10237,1.65999,1.145206
6,0.65,17,4,refused,30763,1.773054,1.128234
6,0.65,26,0,complied,10237,-1.025573,1.112602
6,0.65,26,0,refused,30763,-0.944531,1.07834
6,0.65,26,1,complied,10237,2.358829,1.09153
6,0.65,26,1,refused,30763,2.377068,1.096659
6,0.65,26,2,complied,10237,-0.08588,1.589913
6,0.65,26,2,refused,30763,-0.335871,1.59353
6,0.65,26,3,complied,10237,2.140228,1.248472
6,0.65,26,3,refused,30763,2.268349,1.223337
6,0.65,26,4,complied,10237,4.507337,1.445041
6,0.65,26,4,refused,30763,4.565624,1.431271
6,0.65,31,0,complied,10237,-2.156084,1.193539
6,0.65,31,0,refused,30763,-2.175738,1.211599
6,0.65,31,1,complied,10237,-1.327196,1.268164
6,0.65,31,1,refused,30763,-1.39927,1.25041
6,0.65,31,2,complied,10237,5.48864,1.506761
6,0.65,31,2,refused,30763,5.371927,1.490144
6,0.65,31,3,complied,10237,6.61216,2.373389
6,0.65,31,3,refused,30763,6.443462,2.283325
6,0.65,31,4,complied,10237,37.359394,6.195777
6,0.65,31,4,refused,30763,37.158562,6.013479
6,0.65,34,0,complied,10237,-2.44387,1.249109
6,0.65,34,0,refused,30763,-2.470566,1.264801
6,0.65,34,1,complied,10237,-1.174312,1.160983
6,0.65,34,1,refused,30763,-1.161914,1.16095
6,0.65,34,2,complied,10237,6.543187,1.457535
6,0.65,34,2,refused,30763,6.474243,1.463922
6,0.65,34,3,complied,10237,9.280383,2.42765
6,0.65,34,3,refused,30763,9.144619,2.360533
6,0.65,34,4,complied,10237,47.89244,6.81594
6,0.65,34,4,refused,30763,47.749331,6.713259
7,0.75,16,0,complied,10229,11.302586,1.691781
7,0.75,16,0,refused,30759,11.279318,1.741203
7,0.75,16,1,complied,10229,13.120092,1.811557
7,0.75,16,1,refused,30759,13.186663,1.855831
7,0.75,16,2,complied,10229,4.875476,1.15859
7,0.75,16,2,refused,30759,4.96307,1.12758
7,0.75,16,3,complied,10229,1.107219,1.015268
7,0.75,16,3,refused,30759,1.11982,1.016453
7,0.75,16,4,complied,10229,1.962033,1.016347
7,0.75,16,4,refused,30759,1.975638,0.994477
7,0.75,17,0,complied,10229,8.508976,1.464586
7,0.75,17,0,refused,30759,8.4318,1.498142
7,0.75,17,1,complied,10229,8.112086,1.827412
7,0.75,17,1,refused,30759,8.1407,1.866026
7,0.75,17,2,complied,10229,3.583948,1.394454
7,0.75,17,2,refused,30759,3.730591,1.314815
7,0.75,17,3,complied,10229,1.341017,1.128657
7,0.75,17,3,refused,30759,1.409385,1.160805
7,0.75,17,4,complied,10229,1.698045,1.112405
7,0.75,17,4,refused,30759,1.780157,1.1026
7,0.75,26,0,complied,10229,-1.149066,1.091035
7,0.75,26,0,refused,30759,-0.978451,1.09234
7,0.75,26,1,complied,10229,2.271591,1.121062
7,0.75,26,1,refused,30759,2.31844,1.120195
7,0.75,26,2,complied,10229,-0.165884,1.578546
7,0.75,26,2,refused,30759,-0.210888,1.587745
7,0.75,26,3,complied,10229,2.172201,1.194622
7,0.75,26,3,refused,30759,2.247094,1.216897
7,0.75,26,4,complied,10229,4.52944,1.453497
7,0.75,26,4,refused,30759,4.535737,1.432743
7,0.75,31,0,complied,10229,-2.14147,1.212308
7,0.75,31,0,refused,30759,-2.164395,1.214749
7,0.75,31,1,complied,10229,-1.266919,1.25749
7,0.75,31,1,refused,30759,-1.339728,1.26814
7,0.75,31,2,complied,10229,5.414038,1.493377
7,0.75,31,2,refused,30759,5.421791,1.516078
7,0.75,31,3,complied,10229,6.42935,2.350095
7,0.75,31,3,refused,30759,6.403299,2.341469
7,0.75,31,4,complied,10229,36.970082,5.967939
7,0.75,31,4,refused,30759,36.806203,6.075296
7,0.75,34,0,complied,10229,-2.380669,1.256792
7,0.75,34,0,refused,30759,-2.447928,1.269438
7,0.75,34,1,complied,10229,-1.057288,1.158808
7,0.75,34,1,refused,30759,-1.106378,1.171588
7,0.75,34,2,complied,10229,6.465506,1.453665
7,0.75,34,2,refused,30759,6.502646,1.477363
7,0.75,34,3,complied,10229,9.147165,2.428312
7,0.75,34,3,refused,30759,9.092006,2.382313
7,0.75,34,4,complied,10229,47.616527,6.540843
7,0.75,34,4,refused,30759,47.415014,6.699252
8,0.85,16,0,complied,10239,11.464438,1.711897
8,0.85,16,0,refused,30767,11.339225,1.814466
8,0.85,16,1,complied,10239,13.277342,1.819066
8,0.85,16,1,refused,30767,13.207427,1.868785
8,0.85,16,2,complied,10239,4.910217,1.086759
8,0.85,16,2,refused,30767,4.943804,1.114707
8,0.85,16,3,complied,10239,1.115394,0.998935
8,0.85,16,3,refused,30767,1.075447,1.004816
8,0.85,16,4,complied,10239,1.947638,0.990294
8,0.85,16,4,refused,30767,1.939296,0.988535
8,0.85,17,0,complied,10239,8.54164,1.478067
8,0.85,17,0,refused,30767,8.456331,1.566814
8,0.85,17,1,complied,10239,8.339185,1.776913
8,0.85,17,1,refused,30767,8.147228,1.930284
8,0.85,17,2,complied,10239,3.74808,1.233826
8,0.85,17,2,refused,30767,3.739348,1.29196
8,0.85,17,3,complied,10239,1.389034,1.158752
8,0.85,17,3,refused,30767,1.354097,1.141189
8,0.85,17,4,complied,10239,1.783961,1.099269
8,0.85,17,4,refused,30767,1.793391,1.079724
8,0.85,26,0,complied,10239,-1.175616,1.070161
8,0.85,26,0,refused,30767,-1.071133,1.082941
8,0.85,26,1,complied,10239,2.246814,1.160215
8,0.85,26,1,refused,30767,2.312308,1.152706
8,0.85,26,2,complied,10239,0.046945,1.541409
8,0.85,26,2,refused,30767,-0.10922,1.770713
8,0.85,26,3,complied,10239,2.264411,1.190685
8,0.85,26,3,refused,30767,2.204224,1.210644
8,0.85,26,4,complied,10239,4.602865,1.462178
8,0.85,26,4,refused,30767,4.518925,1.453993
8,0.85,31,0,complied,10239,-2.199184,1.23034
8,0.85,31,0,refused,30767,-2.19775,1.205165
8,0.85,31,1,complied,10239,-1.293761,1.286109
8,0.85,31,1,refused,30767,-1.371194,1.248232
8,0.85,31,2,complied,10239,5.603015,1.552398
8,0.85,31,2,refused,30767,5.487371,1.593904
8,0.85,31,3,complied,10239,6.333857,2.33473
8,0.85,31,3,refused,30767,6.280181,2.376616
8,0.85,31,4,complied,10239,36.999339,6.23021
8,0.85,31,4,refused,30767,36.691016,6.275113
8,0.85,34,0,complied,10239,-2.448808,1.273409
8,0.85,34,0,refused,30767,-2.444366,1.268298
8,0.85,34,1,complied,10239,-1.104564,1.177826
8,0.85,34,1,refused,30767,-1.144108,1.165719
8,0.85,34,2,complied,10239,6.605779,1.491614
8,0.85,34,2,refused,30767,6.519851,1.532664
8,0.85,34,3,complied,10239,9.074735,2.407633
8,0.85,34,3,refused,30767,9.010915,2.448413
8,0.85,34,4,complied,10239,47.718753,6.717396
8,0.85,34,4,refused,30767,47.360096,6.868387
9,0.95,16,0,complied,10195,11.511787,1.902754
9,0.95,16,0,refused,30662,11.283972,1.983309
9,0.95,16,1,complied,10195,13.290261,1.935088
9,0.95,16,1,refused,30662,13.1028,1.979849
9,0.95,16,2,complied,10195,4.989298,1.077195
9,0.95,16,2,refused,30662,5.022116,1.107223
